DA ID,DA Name,SFDC NAME,Calculated
30719,LINTI,,TRUE
35748,Linumiz,Linumiz,FALSE
26247,linutronix,,TRUE
27902,Linux,,TRUE
32572,Linux Academy,Linux Academy,FALSE
27580,Linux Foundation,,TRUE
26648,"Linux Networx, Inc.",,TRUE
29977,Linux.com,,TRUE
27871,Linuxant,,TRUE
27374,LinuxBox.cz,,TRUE
31190,LinuxTV.org,,TRUE
39971,Linways,,TRUE
27812,LiPPERT Embedded Computers GmbH,,TRUE
39596,LIQID,,TRUE
29894,Liqid Labs,,TRUE
29405,Liquid Web,,TRUE
31734,Lisnr,,TRUE
31089,List,,TRUE
36853,"Listen Loop, an Integrate Company",,TRUE
27196,Lister,,TRUE
33414,ListHub,,TRUE
28270,Litecoin,,TRUE
31326,Literacy Bridge,,TRUE
32629,LITERAL-ICE,,TRUE
27232,"LiteStack, Inc.",,TRUE
32306,Lithient,,TRUE
29207,Lithium Technologies,,TRUE
40425,Litmus,,TRUE
26389,Little Internet Private Limited,,TRUE
27010,Liulishuo,,TRUE
32091,Live Journal,,TRUE
35674,Live Presence,,TRUE
31351,Live Tex,,TRUE
32337,LiveBlock,,TRUE
38452,Livefyre,,TRUE
32371,LiveLink,,TRUE
40055,Lively Video,,TRUE
36367,LivePerson,,TRUE
26248,LiveRamp,,TRUE
34619,Livescribe,,TRUE
39808,LiveU,,TRUE
34748,LiveVox,LiveVox,FALSE
31380,LiveWyer,,TRUE
38836,Living Actor,,TRUE
29205,Livingdocs AG,,TRUE
31872,LivingPackets,,TRUE
30188,LivingSocial,LivingSocial,FALSE
31613,Livspace,,TRUE
40335,Lix Technologies,,TRUE
32457,LixarIT,,TRUE
29600,Liz Rice,,TRUE
26245,LizardQ,,TRUE
32218,lll,,TRUE
30166,Lloyds Banking,,TRUE
28425,LMAX Exchange,,TRUE
36597,LMAX Group,,TRUE
37937,LMKR,,TRUE
26808,Loadbalancer.org,,TRUE
30663,Loasis Hospitality,,TRUE
28033,LOBECO,,TRUE
38926,Loblaw Digital,,TRUE
34576,Local Motors,Local Motors,FALSE
29024,Localheinz,,TRUE
30445,Localsearch,,TRUE
38633,LocalWiki,,TRUE
30425,Localytics,,TRUE
40652,LocaModa,,TRUE
32077,Location Labs,Location Labs,FALSE
27179,Locaweb,Locaweb,FALSE
31445,Lockheed Martin,Lockheed Martin,FALSE
33976,LockState,,TRUE
40489,Lockwood Publishing,,TRUE
28526,Locust,,TRUE
27303,Lodgens,,TRUE
34204,Lodgify,,TRUE
29883,LOFTechnology,,TRUE
32492,log-os,,TRUE
29630,LogDNA,LogDNA,FALSE
29548,Logentries,,TRUE
39225,Loggi,,TRUE
29427,Logic Monitor,,TRUE
31908,Logic Solutions,,TRUE
26825,Logic Supply,,TRUE
34361,Logic20/20,,TRUE
37764,Logical Information Machines,,TRUE
38492,Logical solutions,,TRUE
31144,Logicalis Brasil,,TRUE
34448,LogicMonitor,LogicMonitor,FALSE
36338,LOGICWIND,,TRUE
31963,Logilab,,TRUE
29239,Logimethods,,TRUE
36247,Logit,,TRUE
26429,Logitech,Logitech,FALSE
39201,Logiva A/S,,TRUE
37394,Logixboard,,TRUE
34321,LogMeIn,LogMeIn,FALSE
26145,LogMeln,LogMeIn,TRUE
34722,LogRhythm,LogRhythm,FALSE
33770,Lohi Labs,,TRUE
33213,Lohika,,TRUE
35107,loklak,,TRUE
40423,Lombard Odier,,TRUE
37397,London,,TRUE
27791,London Internet Exchange,,TRUE
36287,London Metal Exchange,,TRUE
36703,London Stock Exchange Group,London Stock Exchange Group,FALSE
33102,London Youth Support Trust,,TRUE
36833,London's Global University,,TRUE
31251,Lonely Planet,,TRUE
37168,Longer Vision Tech. Co. Ltd.,,TRUE
28302,Longo's,,TRUE
30238,Loodse,,TRUE
39469,Looker,Looker,FALSE
33477,Looklive,,TRUE
28891,Lookout,,TRUE
26571,"Lookout, Inc.",,TRUE
35954,Loom.ai,Loom.ai,FALSE
36936,LOOP AS,,TRUE
32505,Lopfirst,,TRUE
27066,Los Alamos National Lab,,TRUE
37457,Lottery,,TRUE
33804,LotusFlare,,TRUE
36499,LoudDoor LLC,,TRUE
36677,Louisiana State University,Louisiana State University,FALSE
32861,LOUISINTERNET,,TRUE
37035,Lovable,,TRUE
37366,Lovable Technology,,TRUE
38813,loveholidays,,TRUE
29035,Lovely Systems,,TRUE
28781,LOVOO,,TRUE
36761,LoyaltyOne,LoyaltyOne,FALSE
35219,LSCM R&D Centre,,TRUE
27067,LSD,LSD,FALSE
31298,LSE Leading Security Experts,,TRUE
27890,LSE Leading Security Experts GmbH,,TRUE
34785,LShift,,TRUE
27449,LSI Logic,,TRUE
33711,LSI Software,,TRUE
35667,LSIS,,TRUE
33518,LSST,,TRUE
34498,LTI - Larsen & Toubro Infotech,,TRUE
30985,LTN Global Communications,,TRUE
35939,Lucas Learning,,TRUE
34092,Lucasfilm,Lucasfilm,FALSE
36525,Lucent Enterprises Ltd.,,TRUE
37277,Lucent Technologies,,TRUE
32182,LUCI,,TRUE
38047,Lucid,,TRUE
38466,"Lucid, LLC",,TRUE
39234,Lucidity,,TRUE
37840,LucidView,,TRUE
26398,LucidWorks,LucidWorks,FALSE
34047,Lucky Cart,,TRUE
31148,Luizalabs,,TRUE
36434,LUKSO,,TRUE
35933,Luma Pictures,Luma Pictures,FALSE
39206,Lumastar,,TRUE
34310,LUMEDX,,TRUE
40751,Lumen Photo Video,,TRUE
36145,Lumenare Networks,,TRUE
39169,Lumi Global,,TRUE
37068,Lumiere VFX Inc.,Lumiere VFX Inc.,FALSE
29636,LumiGrow,,TRUE
39387,Lumileds,,TRUE
31610,Lumina Digital,,TRUE
35949,Lumina Networks,Lumina Networks,FALSE
27850,luminatewireless.com,,TRUE
30102,Luminis,Luminis,FALSE
40320,Lumo,,TRUE
32450,Lunar,Lunar,FALSE
34041,lunar way,,TRUE
29683,LunchBadger,,TRUE
28943,Lunchburg Collective,,TRUE
28140,Lundinova,,TRUE
27947,Lunds Universitet,,TRUE
40283,Luojilab,,TRUE
26675,Lutron Electronics,,TRUE
38861,Luware,,TRUE
40542,Lux International College,,TRUE
39697,LUX MED,,TRUE
32717,Luxe,,TRUE
32039,Luxiar,,TRUE
28636,Luxoft,,TRUE
33737,Luxoft for UBS,,TRUE
33215,Luzme,,TRUE
27851,LWN.net,LWN.net,FALSE
33997,Lycée Claudel,,TRUE
28258,Lyft,Lyft,FALSE
37995,Lyon,,TRUE
32484,Lypht,,TRUE
29588,Lyra,,TRUE
26627,Lyrtech,,TRUE
39140,Lyst,,TRUE
28468,Lytics,,TRUE
26487,Lytro,,TRUE
40561,"Lytx, Inc.","Lytx, Inc.",FALSE
27708,"Lyve Minds, Inc.",,TRUE
38115,M-KOPA Solar,,TRUE
34299,M-Labs,,TRUE
36746,m-pathy,,TRUE
27031,m-privacy GmbH,,TRUE
38495,M.S.Bit Ltd.,,TRUE
36354,M&C,,TRUE
33151,M&C Saatchi,,TRUE
26862,M&N Solutions,,TRUE
36301,M1 Finance,,TRUE
35810,M2I,,TRUE
34981,M2M,,TRUE
28334,M2R,,TRUE
36624,M4U,,TRUE
37972,MAAI,,TRUE
35403,MaaS360 by Fiberlink,,TRUE
33458,Macadamian,,TRUE
36611,Macalester College,Macalester College,FALSE
40192,Macetec,,TRUE
39417,MACH37 Cyber Accelerator,,TRUE
38267,Machine Zone,Machine Zone,FALSE
39162,MachinePowered,,TRUE
37139,Mackevision,Mackevision,FALSE
26752,MACOM,,TRUE
26872,Macq Electronique,,TRUE
34377,Macquarie,,TRUE
35460,macrosheep,,TRUE
32053,Macy's,,TRUE
31839,macys.com,,TRUE
32676,Mad Eden,,TRUE
28930,MAD On,,TRUE
33793,Madcore,,TRUE
32149,Made of Genes,,TRUE
29617,Made Tech,,TRUE
32260,MADGIC,,TRUE
38686,mAdme,,TRUE
32965,Maëlle,,TRUE
31088,Maersk,Maersk,FALSE
39264,Maersk Digital,,TRUE
35600,MAG Solvics,,TRUE
37467,Magenta,,TRUE
33969,Magento,Magento,FALSE
28194,Magento Development,Magento,TRUE
37984,Magic,,TRUE
30553,Magic Leap,Magic Leap,FALSE
34200,Magicard,,TRUE
28375,MagicCube,,TRUE
33656,Magician,,TRUE
38136,MagicTiger,,TRUE
26432,Maginatics,,TRUE
28864,Magine,,TRUE
28563,Magix,,TRUE
30235,Magnatag Visible,,TRUE
29302,Magnet Digital,,TRUE
33926,Magnet.me,,TRUE
30934,Magneti Marelli,,TRUE
30250,Magnetic,Magnetic,FALSE
34162,Magoo 3d Studios,,TRUE
34511,Magrathea,,TRUE
34787,Magyar Jeti Zrt,,TRUE
40720,Mahi Networks,,TRUE
31934,MaibornWolff,,TRUE
35156,MaiCoin,,TRUE
28178,Mail.Ru,,TRUE
33286,Mailburn,,TRUE
29096,MailChimp,MailChimp,FALSE
39173,Mailgun,,TRUE
36803,Main Street Auctions LLC,,TRUE
34180,Mainflux,Mainflux D.O.O,TRUE
40578,Mainflux D.O.O,Mainflux D.O.O,FALSE
37686,Mainline Information Systems,,TRUE
27892,Mainpine,,TRUE
31767,Majid Burney,,TRUE
27149,Majitek,,TRUE
35312,Major,,TRUE
36156,Maka Autonomous Robotic Systems,,TRUE
34002,Make by Offerzen,,TRUE
30736,Make Linux,,TRUE
30853,Make-A-Wish,,TRUE
33964,Make-A-Wish Alaska and Washington,,TRUE
34211,Make.TV,,TRUE
40222,Makeen,,TRUE
40364,MakeMeReach,,TRUE
37631,Makeomatic,,TRUE
29511,Maker's Row,,TRUE
30314,MakerForce,,TRUE
35369,Makers,,TRUE
28815,Makesend,,TRUE
30254,Makina,,TRUE
40590,Maktoob Group,,TRUE
33638,Malachiarts,,TRUE
31884,Malauzai,,TRUE
37687,Malaviya National Institute of Technology Jaipur,,TRUE
40168,MallGroup,,TRUE
38116,Mallzee,,TRUE
37527,Malmberg,,TRUE
35857,Maloft Pte,,TRUE
36964,Mambu,,TRUE
29995,Mammatus,,TRUE
36722,Mamram,,TRUE
33012,Man,,TRUE
28446,Man AHL,,TRUE
29720,Man Group,Man Group,FALSE
35222,MAN Truck & Bus SE,,TRUE
30738,Man7.org,,TRUE
30770,Manag-E,,TRUE
26987,Managed IT,,TRUE
27588,Managed Security Services GmbH,,TRUE
38769,ManBearPig Studios,,TRUE
37280,Mandalorian Mercs Costume Club,Mandalorian Mercs Costume Club,FALSE
38718,Mandelduck,,TRUE
27527,Mandriva,,TRUE
40456,Manetu,,TRUE
36705,Manetu Inc.,,TRUE
40790,Mango solutions,Mango solutions,FALSE
33671,MangoDB,,TRUE
38720,manGoweb,,TRUE
40565,Manhattan Associates,,TRUE
34460,Manifold,Manifold.co,TRUE
33263,Manifold.co,Manifold.co,FALSE
37736,Manning Press,,TRUE
29290,ManoMano,,TRUE
34237,Mansion,,TRUE
34154,MANTA,MANTA,FALSE
37508,Manthorpe,,TRUE
28454,Mantika,,TRUE
29398,Mantissa,,TRUE
36969,ManualONE,,TRUE
38803,Manulife,,TRUE
34901,Manumitting,,TRUE
40001,Manx Telecom,,TRUE
39529,Manz,,TRUE
38141,Maon,,TRUE
38014,map2app,,TRUE
33280,MapD,,TRUE
39912,Maple,,TRUE
33601,Maplelabs,,TRUE
31150,Maplink,,TRUE
28559,Mappy,,TRUE
32284,MapQuest,,TRUE
30366,MapR,MapR Technologies,TRUE
27152,MapR Technologies,MapR Technologies,FALSE
33990,Mapzen,,TRUE
40123,MAQ,,TRUE
35656,Maquet,,TRUE
32048,Marbridge Consulting,,TRUE
28777,Marcapo,,TRUE
33873,Marché Restaurants Schweiz,,TRUE
32808,Marchon Eyewear,,TRUE
29662,Maredit,,TRUE
31306,Marel,,TRUE
36834,MariaDB Corporation,,TRUE
34118,Marin Software,Marin Software,FALSE
27484,Marine Bridge & Navigation Systems,,TRUE
34902,mark.ru,,TRUE
39607,MarkedUp,,TRUE
32516,Market Logic Software,,TRUE
35630,markeTIC,,TRUE
35112,Marketplacer,,TRUE
39525,MarketsWorld,,TRUE
38490,Markiza,,TRUE
38658,Marks and Spencer,,TRUE
33608,Marktplaats,,TRUE
40683,Marquette University,Marquette University,FALSE
32060,Mars,,TRUE
29734,MARS Research Group,,TRUE
33122,Marterhost,,TRUE
27509,Martinsson Elektronik AB,,TRUE
40030,Maruti Suzuki India Limited,,TRUE
27156,Marvell,,TRUE
38361,Marvell International Ltd,Marvell International Ltd,FALSE
27786,Marvell Semiconductor,,TRUE
31062,Marviq,,TRUE
31713,maryvilledev,,TRUE
31511,Masergy,Masergy,FALSE
36386,Mash-Up,,TRUE
26461,Mashape API Marketplace,,TRUE
36810,Mashery,Mashery,FALSE
40431,mashme.io by SyncRTC,,TRUE
37355,Mason,,TRUE
33547,Mass Luminosity,,TRUE
29434,Massive ART,,TRUE
33812,Master of Science,,TRUE
36641,Mastercard,,TRUE
28216,Mataharimall,,TRUE
26894,Matasano Security,,TRUE
40333,Matchbook Learning,,TRUE
38925,Matchmade,,TRUE
39054,Maternity Neighborhood,,TRUE
30414,Math Works,,TRUE
31225,Matheson,,TRUE
30994,Mathnasium,,TRUE
32605,Mathspace,,TRUE
34516,MathWorks,,TRUE
32391,Mati Blometries,,TRUE
26474,Matriks,,TRUE
31810,Matrix,,TRUE
28093,Matrix Orbital,,TRUE
27500,Matrix Vision,,TRUE
40080,Matrix.org,,TRUE
37212,matrixx,,TRUE
28025,Matrox Graphics,,TRUE
31509,MatSci AI,,TRUE
33536,Matt Sicker,,TRUE
36261,Matteklubben,,TRUE
35386,Mattel,,TRUE
30043,Mattermost,,TRUE
33958,Mattern Consult,,TRUE
36548,MATTR,MATTR,FALSE
37479,Mauswerks,,TRUE
39950,Mautic | Now Part of Acquia,,TRUE
34288,Mave,,TRUE
37468,MavenCode,,TRUE
37758,Mavenir,Mavenir,FALSE
39229,Mavenlink,,TRUE
30242,Maverick,,TRUE
36692,Maverick Software Consulting,,TRUE
29762,Mavin,,TRUE
39767,Max Chain,,TRUE
30815,Max Planck,,TRUE
27393,Max-Planck-Institut for Astrophysics,,TRUE
30878,Maxim Integrated,Maxim Integrated Products,TRUE
28171,Maxim Integrated Products,Maxim Integrated Products,FALSE
26430,MaxLinear,,TRUE
33771,MaxMaraFaschionGroup,,TRUE
27594,Maxtrack Industrial,,TRUE
32005,Maxwell Health,Maxwell Health,FALSE
29006,MayaData,MayaData,FALSE
34700,MayaData-IO,,TRUE
32580,MAYCOR,,TRUE
28925,Maydata.io,,TRUE
32523,Mayflower,,TRUE
36111,Maytronics,,TRUE
35496,Mayvenn,,TRUE
27507,MazeMap,,TRUE
38664,MB SOLID Consulting,,TRUE
36723,MBition,,TRUE
31020,MBition Mercedes-Benz Innovation,,TRUE
30387,MC-link,,TRUE
35133,mc²,,TRUE
29790,mc2 software,,TRUE
28195,McAfee,McAfee LLC,TRUE
38457,McAfee LLC,McAfee LLC,FALSE
31151,McClatchy,,TRUE
39593,McDonald's,,TRUE
35996,McGill University,McGill University,FALSE
36668,McGraw-Hill,,TRUE
32999,McGrow-Hill Education,,TRUE
40711,McInerney's Black Belt Academy,,TRUE
35722,McKesson,McKesson,FALSE
31763,McKinsey & Company,McKinsey & Company,FALSE
36012,MCST,,TRUE
39572,MD Financial Management | Gestion financière MD,,TRUE
34839,MD Systems,,TRUE
27011,MDB Compas,,TRUE
32952,MDSL,,TRUE
40042,Me,Me,FALSE
34871,ME Bank,,TRUE
34608,ME2Digital,,TRUE
33644,Med Bridge,,TRUE
29202,Medallia,Medallia,FALSE
34408,medCPU,,TRUE
29568,Meddius,,TRUE
40143,Medefer,,TRUE
31362,MedeQuip,,TRUE
38205,Medfield Technologies Inc,,TRUE
28211,Medhost Inc.,,TRUE
34383,Media,,TRUE
29150,Media iQ Digital,,TRUE
26702,"Media Lab, Inc.",,TRUE
32631,Media Logic,,TRUE
35139,Media Rights,,TRUE
35281,Media Temple,Media Temple,FALSE
40433,Media4U,,TRUE
27683,Mediabistro Inc.,,TRUE
36698,MediaCom Corporation,,TRUE
35752,MediaCore,,TRUE
40014,MediaEvent,,TRUE
33047,MediaGeniX,,TRUE
37340,MediaHound,,TRUE
30114,MEDIALAAN,,TRUE
39714,Medialinx AG,,TRUE
40629,MediaMarktSaturn,,TRUE
29865,MediaMath,,TRUE
26812,Mediana Technologies,,TRUE
29655,MediaNet,,TRUE
36102,MédiasActu,,TRUE
27971,MediaTek,,TRUE
26454,"MediaTek, Inc.",,TRUE
29219,Mediative,Mediative,FALSE
31016,Mediaworkers ApS,,TRUE
36375,Medical Science & Computing,,TRUE
38610,Medici Ventures,Medici Ventures,FALSE
39367,"Medici Ventures, Inc.",Medici Ventures,TRUE
40255,Medicity,,TRUE
39300,MediConCen Limited,MediConCen Limited,FALSE
28695,Medicore,,TRUE
35480,Medidata Solutions,Medidata Solutions,FALSE
27394,"Medidata Solutions, Inc.",Medidata Solutions,TRUE
27986,medisite Systemhaus GmbH,,TRUE
31432,Medisoft,,TRUE
34016,Medium,,TRUE
27576,MedM,,TRUE
39006,MedMera Bank AB,,TRUE
40158,MedSnap,,TRUE
31593,Medssenger,,TRUE
40142,MeePo,,TRUE
32686,Meetic,,TRUE
29560,MeetSpace,,TRUE
29859,Meetup,Meetup,FALSE
35517,MEF,MEF,FALSE
40716,MEF Forum,MEF Forum,FALSE
31393,Mega-Milas,,TRUE
39053,MegaFon,,TRUE
38079,MegaLabs,,TRUE
35833,Meggitt,,TRUE
37592,Megvii,,TRUE
34215,MeiliSearch,,TRUE
29430,MeinMein,,TRUE
28367,Meise & Peters,,TRUE
28493,Meise & Peters GbR,,TRUE
29126,Meitu,,TRUE
28484,Meituan-Dianping,,TRUE
27358,MEIZU,,TRUE
40373,Melanomore,,TRUE
33955,Melecule,,TRUE
36245,Melenion,,TRUE
30956,Melexis,Melexis,FALSE
27710,Melexis NV,,TRUE
26735,Mellanox,"Mellanox Technologies, Ltd",TRUE
27810,Mellanox Technologies,"Mellanox Technologies, Ltd",TRUE
39340,"Mellanox Technologies, Ltd","Mellanox Technologies, Ltd",FALSE
38607,mellium.im,,TRUE
33214,Melsoft,,TRUE
33682,Meltmedia,,TRUE
28894,Meltwater,,TRUE
31183,Member,,TRUE
35738,Memrise,,TRUE
27424,Memset,,TRUE
33503,Memset Hosting,,TRUE
29044,MemSQL,,TRUE
30775,Mendelbit,,TRUE
40342,Mendix,,TRUE
35968,Mens Simia Software,,TRUE
26395,Mentor,Mentor Graphics Corporation,TRUE
27664,Mentor Graphics,Mentor Graphics Corporation,TRUE
38329,Mentor Graphics Corporation,Mentor Graphics Corporation,FALSE
34753,Mentored,,TRUE
35619,Menulog,,TRUE
30935,MERA,MERA,FALSE
26722,MercadoLibre,,TRUE
28658,Mercari,Mercari,FALSE
34978,Mercatalyst,,TRUE
28545,Mercatus,,TRUE
33388,Mercedes-Benz,,TRUE
29960,Merck & Company,,TRUE
26768,Mercury Development,,TRUE
28128,"Mercury HMI, Ltd.",,TRUE
37710,Mercury Interactive,Mercury Interactive,FALSE
36067,Mercury Systems,,TRUE
33074,Merge Conflicts,,TRUE
38668,Mergermarket,,TRUE
37278,Merit Network,"Merit Network, Inc.",TRUE
38357,"Merit Network, Inc.","Merit Network, Inc.",FALSE
37248,Merrill Lynch,Merrill Lynch,FALSE
26169,Meruvian,,TRUE
39254,Mesa3d,,TRUE
31134,Mesh Coding,,TRUE
38255,Mesh7,,TRUE
28174,Mesosphere,,TRUE
29850,MessageBird,MessageBird,FALSE
36352,MessageMe,,TRUE
38802,MessageMedia,,TRUE
27758,MessageNet Systems,,TRUE
34543,Messagepoint,,TRUE
27440,MESUTRONIC Gerätebau GmbH,,TRUE
32892,Met Office Informatics,,TRUE
40730,Meta,,TRUE
31120,Meta Networks,,TRUE
39623,MetacenterIO,,TRUE
27124,Metacloud,,TRUE
37566,metaio,,TRUE
37162,Metalsoft Inc.,,TRUE
26723,Metamarkets Group,,TRUE
31936,Metamedia Technology,,TRUE
38649,Metapack,,TRUE
31526,Metaphor,,TRUE
30630,Metaswitch,Metaswitch,FALSE
36107,Metaswitch Networks,Metaswitch Networks,FALSE
28909,Metel Srl,,TRUE
26704,Meteor,,TRUE
27978,Meteor Development Group,,TRUE
37067,Meteor Studios,Meteor Studios,FALSE
36445,Meteorcomm,Meteorcomm,FALSE
34177,Method Studios,Method Studios,FALSE
35381,Methods,,TRUE
31453,MetrieStream,,TRUE
36655,Metro Engines,,TRUE
36543,Metro Kids Care,,TRUE
36189,METRONOM,,TRUE
35907,Metropolis Records,,TRUE
31283,metux IT service,,TRUE
27438,Metzler Brothers Systementwicklung GbR,,TRUE
27405,MEV Limited,,TRUE
30380,Mexia,,TRUE
28766,MFB MeinFernbus,,TRUE
27455,MFI Soft,,TRUE
29643,mgit-at,,TRUE
36579,MI2DataLab,,TRUE
40361,Mi9 Retail,,TRUE
40205,Mic,,TRUE
31946,MIC NPO Mashinostroyenia,,TRUE
26448,"Micrel, Inc.",,TRUE
29824,Micro,,TRUE
38426,Micro Focus,Micro Focus,FALSE
40532,Micro Solutions,,TRUE
28201,Micro Strategy,,TRUE
30436,Micro-entrepreneur,,TRUE
35841,Micro-Key,,TRUE
26838,Micro-Star International,,TRUE
36953,Micro:bit,,TRUE
40583,MicroAge,,TRUE
26217,Microbit,,TRUE
39687,Microcell,,TRUE
27581,Microchip,,TRUE
31064,Microchip / K2L,,TRUE
27116,"Microchip Technology, Inc.",,TRUE
29669,microcloud,,TRUE
36920,MICROCOMP,,TRUE
34551,MICROCOSM CC LTD,,TRUE
28236,MicroGate Systems,,TRUE
33917,MicroMetrics,,TRUE
26319,Micromodicom,,TRUE
26873,Micron,,TRUE
31299,Micronova srl,,TRUE
36109,Microscaling Systems,,TRUE
29788,MicroscopelT,,TRUE
39336,Microsemi Semiconductor,,TRUE
27589,Microsoft,Microsoft Corporation,TRUE
38310,Microsoft Corporation,Microsoft Corporation,FALSE
34924,MicroStrategy,,TRUE
31334,Microtrol,,TRUE
34104,Middesk,,TRUE
36560,Middleware360 Solutions Inc.,,TRUE
35637,MIDIS,,TRUE
35858,MIDISM,,TRUE
27641,Midokura,,TRUE
37889,Midtrans,,TRUE
32245,MiFund,,TRUE
39999,Mighty Learning,,TRUE
39152,Mijnlieff ICT Consultancy,,TRUE
35294,Mike Splain,,TRUE
27270,MikroTik,,TRUE
35224,Mila,,TRUE
29982,Miliseconds,,TRUE
37391,Millennium,,TRUE
28682,Millennium Europe,,TRUE
37898,MillenniumIT,,TRUE
27732,Millicom,,TRUE
27538,Milwaukee Tool,,TRUE
38824,Mimecast,,TRUE
39107,MinbilDinbil,,TRUE
32560,Mind Scratch,,TRUE
27959,Mindbit,,TRUE
37023,Mindcurv,,TRUE
33738,MindDoc,,TRUE
35354,Mindfire,,TRUE
39660,Mindhive,,TRUE
34891,mindkeeper,,TRUE
37258,MindMaze,MindMaze,FALSE
32363,Mindshift,,TRUE
32107,Mindspark Interactive Network,,TRUE
27501,Mindspeed Technologies,,TRUE
37738,MindSpring,MindSpring,FALSE
40798,MindTorch International,,TRUE
33251,MindTouch,MindTouch,FALSE
40735,Mindtree Limited,Mindtree Limited,FALSE
38915,Mindvalley,,TRUE
26906,Minelab Metal Detectors,,TRUE
40479,Minerva Prime,,TRUE
30948,MiniHearing,,TRUE
26658,Minimum Distance,Minimum Distance,FALSE
30123,Minio,,TRUE
33235,Ministère de l'Agriculture et de l'Alimentation,,TRUE
29935,Ministère de l'Intérieur,,TRUE
37943,Ministère des Armées,,TRUE
38588,Ministry of Human Resources and Social Development,,TRUE
36785,Minnesota Daily,,TRUE
36839,Minnesota Department of Commerce,,TRUE
33165,Minonic,,TRUE
38422,Minsait,,TRUE
40180,MinSheng Fintech,,TRUE
35608,Minted,,TRUE
31746,Mintel,,TRUE
40058,Mintsource,,TRUE
31077,MIPS,,TRUE
27612,"MIPS Technologies, Inc.",,TRUE
26399,Miracle Linux,,TRUE
37900,Mirada,,TRUE
33073,mirada plc,,TRUE
35820,Mirafra,,TRUE
40685,Mirai Solutions GmbH,,TRUE
32283,Miraki,,TRUE
34449,Mirakl,,TRUE
26558,Mirantis,,TRUE
33590,Miras Uniwersity,,TRUE
36925,Miray Software AG,,TRUE
27659,Miromico,,TRUE
37166,Misc Vision,,TRUE
31704,Mision Cristiana Camino de Vida,,TRUE
27322,Missing Link Electronics,,TRUE
35860,Mistbase,,TRUE
28238,Mistral Solutions,,TRUE
38547,Misty Writes,,TRUE
30861,Misys,,TRUE
26966,MIT,,TRUE
26533,MIT Lincoln Laboratory,,TRUE
27080,MiTAC,,TRUE
26146,Mitel,Mitel Networks Corporation,TRUE
39825,Mitel Networks Corporation,Mitel Networks Corporation,FALSE
30009,Mito.ai,,TRUE
34191,MITRE,MITRE,FALSE
39937,Mitsubishi Electric Corporation,Mitsubishi Electric Corporation,FALSE
37439,Mitsue-Links,,TRUE
37292,"Mitsui & Co., Ltd.","Mitsui & Co., Ltd.",FALSE
32008,Mittwald,,TRUE
32431,MiWay Insurance,,TRUE
36462,Mix,,TRUE
38210,"MIX Networks, Inc","MIX Networks, Inc",FALSE
35665,Mixed,,TRUE
29899,mixi,,TRUE
33588,mixmaxhq,,TRUE
29381,Mixpanel,,TRUE
32672,Mixpo,,TRUE
34148,MixR.net,,TRUE
31919,MixRadio,,TRUE
32172,mixslice,,TRUE
40081,MIYU,,TRUE
28786,Mizuho Bank,,TRUE
35493,"Mizuho Bank, Ltd.",,TRUE
31683,MJG International,,TRUE
28183,MJS Gadgets,,TRUE
26996,ML!PA,,TRUE
26859,ML@PA,,TRUE
32551,mLab,,TRUE
32908,MLH,,TRUE
40039,MLL,,TRUE
31081,Mllanox Technologies,,TRUE
36100,MLURI,,TRUE
28281,MM Solutions AD,,TRUE
30910,MM Solutions JSC,,TRUE
35809,MMB Networks,,TRUE
37464,MMC Rajawali,,TRUE
28588,mmm,,TRUE
28796,mmmm,,TRUE
31609,Mnbaa,,TRUE
29296,MNK Consulting,,TRUE
39331,MNR Educational Trust,,TRUE
31712,mnubo,,TRUE
37406,Mobfox,,TRUE
36549,Mobi724 Global Solutions,Mobi724 Global Solutions,FALSE
39110,Mobica,,TRUE
38501,Mobideo,,TRUE
31438,Mobiezy,,TRUE
28219,Mobile & Embedded by Desig,,TRUE
26376,Mobile Devices Ingenierie,,TRUE
40761,Mobile Knowledge,,TRUE
40218,Mobile Technology Holdings,,TRUE
30711,Mobile Viewpoint,,TRUE
28704,MobileBridge,,TRUE
37197,MobiledgeX,MobiledgeX,FALSE
33993,MobileIron,MobileIron,FALSE
29489,Mobilelron,,TRUE
39034,mobilesti,,TRUE
35557,Mobileum,,TRUE
40537,mobileX AG,,TRUE
39764,Mobileye Vision Technologies Ltd,Mobileye Vision Technologies Ltd,FALSE
28622,Mobility Ware,,TRUE
34186,Mobiliya,Mobiliya Technologies,TRUE
40601,Mobiliya Technologies,Mobiliya Technologies,FALSE
36650,Mobilon Telecommunications,,TRUE
35936,Mobiltex Data Ltd,,TRUE
39103,Mobimeo,,TRUE
29520,Mobingi,Mobingi,FALSE
32125,Mobiquity,,TRUE
39988,Mobitex,,TRUE
39838,"MobiTV, Inc.","MobiTV, Inc.",FALSE
26237,Mocean Labs,,TRUE
27519,MOD Systems,,TRUE
35034,ModalAI,ModalAI,FALSE
30316,ModCloth,,TRUE
32722,Mode Media,,TRUE
27258,Modern Technologies Inc.,,TRUE
40234,Modernizing Medicine,,TRUE
32709,modernmsg,,TRUE
34694,Modis,,TRUE
26692,ModpoW,,TRUE
39731,Modular Data,,TRUE
39781,Modulo Security Solutions,,TRUE
32759,Modus Create,,TRUE
29077,MODX,,TRUE
30171,Moeller Manufacturing,,TRUE
31853,moexmen,,TRUE
31635,Mogo,,TRUE
30746,Mogujie,,TRUE
26302,Mojain,,TRUE
